X,Y,OBJECTID,SAMPLE_DATE,TIME,TIMEZONE,DEPTH,LOCATION,LATITUDE,LONGITUDE,NAME,COUNT_,HAB_ID
-9106635.6597,3015393.0375,171941,2001/08/23 00:00:00+00,,,0.5,Naples Pier  ,26.13163,-81.8063,Karenia brevis,0,HABW010823-801
-9107815.6463,3024778.6725,171942,2001/08/23 00:00:00+00,,,0.5,Seagate  ,26.2073,-81.8169,Karenia brevis,0,HABW010823-802
-9108580.4112,3030543.0625,171943,2001/08/23 00:00:00+00,,,0.5,Vanderbilt Beach ,26.25375,-81.82377,Karenia brevis,0,HABW010823-803
-9109964.1125,3036868.5487,171944,2001/08/23 00:00:00+00,,,0.5,Lely Barefoot Beach ,26.3047,-81.8362,Karenia brevis,0,HABW010823-804
-9128565.9333,2969930.0148,171945,2001/08/23 00:00:00+00,,,0.5,Naples offshore,25.7644,-82.003303,Karenia brevis,0,HABW010823-805
-9126895.3617,2978659.1736,171946,2001/08/23 00:00:00+00,,,0.5,Naples offshore,25.834999,-81.988296,Karenia brevis,0,HABW010823-806
-9115396.7262,2997631.9205,171947,2001/08/23 00:00:00+00,,,0.5,Naples offshore,25.9883,-81.885002,Karenia brevis,0,HABW010823-807
-9106490.9443,3010021.3931,171948,2001/08/23 00:00:00+00,,,0.5,Naples offshore,26.0883,-81.805,Karenia brevis,0,HABW010823-808
-9191928.6535,3160176.2675,171949,2001/08/23 00:00:00+00,,,0.5,Big Sarasota Pass ,27.2934,-82.5725,Karenia brevis,0,HABW010823-809
-9193030.3825,3165162.7192,171950,2001/08/23 00:00:00+00,,,0.5,"New Pass; Sarasota",27.3332,-82.582397,Karenia brevis,0,HABW010823-810
-9204786.0547,3178949.5552,171951,2001/08/23 00:00:00+00,,,0.5,Longboat Pass (Sarasota Bay) ,27.443167,-82.688,Karenia brevis,0,HABW010823-811
-9210875.2309,3191025.8026,171952,2001/08/23 00:00:00+00,,,0.5,"Anna Maria Island; North end ",27.5394,-82.7427,Karenia brevis,0,HABW010823-812
-9168835.4252,3106256.001,171953,2001/08/23 00:00:00+00,14:19,GMT,0.5,FLFT07,26.86212,-82.36505,Karenia brevis,80000,HABW010823-813
-9167691.0608,3107443.996,171954,2001/08/23 00:00:00+00,12:58,GMT,10,FL02,26.87164,-82.35477,Karenia brevis,10302000,HABW010823-814
-9167691.0608,3107443.996,171955,2001/08/23 00:00:00+00,12:58,GMT,20,FL02,26.87164,-82.35477,Karenia brevis,561000,HABW010823-815
-9167691.0608,3107443.996,171956,2001/08/23 00:00:00+00,12:58,GMT,0.5,FL02,26.87164,-82.35477,Karenia brevis,2040000,HABW010823-816
-9167227.9717,3107755.986,171957,2001/08/23 00:00:00+00,12:25,GMT,10,FL01,26.87414,-82.35061,Karenia brevis,532000,HABW010823-817
-9167227.9717,3107755.986,171958,2001/08/23 00:00:00+00,12:25,GMT,20,FL01,26.87414,-82.35061,Karenia brevis,528000,HABW010823-818
-9167227.9717,3107755.986,171959,2001/08/23 00:00:00+00,12:25,GMT,0.5,FL01,26.87414,-82.35061,Karenia brevis,3232000,HABW010823-819
-9166871.7493,3107933.1995,171960,2001/08/23 00:00:00+00,11:46,GMT,0.5,Bucket01,26.87556,-82.34741,Karenia brevis,18054000,HABW010823-820
-9166801.6181,3108038.031,171961,2001/08/23 00:00:00+00,13:51,GMT,10,FL03,26.8764,-82.34678,Karenia brevis,3162000,HABW010823-821
-9166801.6181,3108038.031,171962,2001/08/23 00:00:00+00,13:51,GMT,20,FL03,26.8764,-82.34678,Karenia brevis,100000,HABW010823-822
-9166801.6181,3108038.031,171963,2001/08/23 00:00:00+00,13:51,GMT,0.5,FL03,26.8764,-82.34678,Karenia brevis,29795000,HABW010823-823
-9168031.6984,3108136.6233,171964,2001/08/23 00:00:00+00,15:26,GMT,20,FL05,26.87719,-82.35783,Karenia brevis,193000,HABW010823-824
-9168031.6984,3108136.6233,171965,2001/08/23 00:00:00+00,15:26,GMT,0.3,FL05,26.87719,-82.35783,Karenia brevis,1377000,HABW010823-825
-9168031.6984,3108136.6233,171966,2001/08/23 00:00:00+00,15:26,GMT,0.5,FL05,26.87719,-82.35783,Karenia brevis,2929000,HABW010823-826
-9166435.3769,3108228.9761,171967,2001/08/23 00:00:00+00,14:55,GMT,20,FL04,26.87793,-82.34349,Karenia brevis,259000,HABW010823-827
-9166435.3769,3108228.9761,171968,2001/08/23 00:00:00+00,14:55,GMT,0.5,FL04,26.87793,-82.34349,Karenia brevis,43430000,HABW010823-828
-9166637.9784,3108228.9761,171969,2001/08/23 00:00:00+00,11:33,GMT,0.5,FLFT05,26.87793,-82.34531,Karenia brevis,29070000,HABW010823-829
-9166488.8103,3108713.2146,171970,2001/08/23 00:00:00+00,14:45,GMT,0.5,FLFT10,26.88181,-82.34397,Karenia brevis,6171000,HABW010823-830
-9166887.3341,3108877.9593,171971,2001/08/23 00:00:00+00,13:47,GMT,0.5,FLFT06,26.88313,-82.34755,Karenia brevis,520000,HABW010823-831
-9169192.7607,3109390.9268,171972,2001/08/23 00:00:00+00,14:30,GMT,0.5,FLFT08,26.88724,-82.36826,Karenia brevis,16167000,HABW010823-832
-9167712.2115,3109599.3642,171973,2001/08/23 00:00:00+00,14:35,GMT,0.5,FLFT09,26.88891,-82.35496,Karenia brevis,1173000,HABW010823-833
-9167597.5524,3110177.2635,171974,2001/08/23 00:00:00+00,11:28,GMT,0.5,FLFT04,26.89354,-82.35393,Karenia brevis,3468000,HABW010823-834
-9170757.9128,3115661.6217,171975,2001/08/23 00:00:00+00,11:15,GMT,0.5,FLFT03,26.93747,-82.38232,Karenia brevis,177000,HABW010823-835
-9175250.7674,3123341.8154,171976,2001/08/23 00:00:00+00,10:57,GMT,0.5,FLFT02,26.99896,-82.42268,Karenia brevis,114000,HABW010823-836
-9179360.683,3131082.4618,171977,2001/08/23 00:00:00+00,10:38,GMT,0.5,FLFT01,27.0609,-82.4596,Karenia brevis,20000,HABW010823-837
-9150050.2611,3067797.371,171978,2001/08/24 00:00:00+00,,,0.5,Redfish Pass (Pine Island Sound) ,26.5535,-82.1963,Karenia brevis,18000,HABW010824-801
-9152799.8525,3074730.7228,171979,2001/08/24 00:00:00+00,,,0.5,Captiva Pass ,26.6092,-82.221,Karenia brevis,63000,HABW010824-802
-9156952.0695,3087498.4171,171980,2001/08/24 00:00:00+00,,,0.5,Boca Grande Pass ,26.7117,-82.2583,Karenia brevis,123000,HABW010824-803
-9159423.3622,3100522.959,171981,2001/08/24 00:00:00+00,,,0.5,Gasparilla Pass ,26.816167,-82.2805,Karenia brevis,2960000,HABW010824-804
-9159423.3622,3100522.959,171982,2001/08/24 00:00:00+00,,,0.5,Gasparilla Pass ,26.816167,-82.2805,Karenia brevis,5600000,HABW010824-805
-9183846.8585,3150409.0039,171983,2001/08/24 00:00:00+00,,,0.5,"Catfish Creek; Little Sarasota Bay",27.2154,-82.4999,Karenia brevis,47000,HABW010824-806
-9245441.7139,3136046.0216,171984,2001/08/27 00:00:00+00,,,20,ECO30,27.1006,-83.053216,Karenia brevis,0,HABW010827-801
-9245441.7139,3136046.0216,171985,2001/08/27 00:00:00+00,,,0.5,ECO30,27.1006,-83.053216,Karenia brevis,0,HABW010827-802
-9241298.6251,3138259.4362,171986,2001/08/27 00:00:00+00,,,0.5,FLW 27,27.118299,-83.015998,Karenia brevis,0,HABW010827-803
-9237565.192,3139970.6047,171987,2001/08/27 00:00:00+00,,,20,ECO25,27.13198,-82.98246,Karenia brevis,0,HABW010827-804
-9237565.192,3139970.6047,171988,2001/08/27 00:00:00+00,,,0.5,ECO25,27.13198,-82.98246,Karenia brevis,0,HABW010827-805
-9229405.4733,3144255.3858,171989,2001/08/27 00:00:00+00,,,20,"Bird Keys; SW of",27.16623,-82.90916,Karenia brevis,0,HABW010827-806
-9229405.4733,3144255.3858,171990,2001/08/27 00:00:00+00,,,0.5,"Bird Keys; SW of",27.16623,-82.90916,Karenia brevis,0,HABW010827-807
-9221348.5025,3148523.0828,171991,2001/08/27 00:00:00+00,,,20,ECO15,27.200333,-82.836783,Karenia brevis,0,HABW010827-808
-9221350.2836,3148518.9525,171992,2001/08/27 00:00:00+00,,,0.5,ECO15,27.2003,-82.836799,Karenia brevis,0,HABW010827-809
-9213437.8055,3152661.1281,171993,2001/08/27 00:00:00+00,,,20,"Siesta Key; W of",27.23339,-82.76572,Karenia brevis,0,HABW010827-810
-9213437.8055,3152661.1281,171994,2001/08/27 00:00:00+00,,,0.5,"Siesta Key; W of",27.23339,-82.76572,Karenia brevis,0,HABW010827-811
-9205301.464,3156804.5352,171995,2001/08/27 00:00:00+00,,,20,ECO05,27.26648,-82.69263,Karenia brevis,0,HABW010827-812
-9205301.464,3156804.5352,171996,2001/08/27 00:00:00+00,,,0.5,ECO05,27.26648,-82.69263,Karenia brevis,0,HABW010827-813
-9197249.7252,3161014.3174,171997,2001/08/27 00:00:00+00,,,20,"Lido Key; SW of",27.30009,-82.6203,Karenia brevis,1000,HABW010827-814
-9197249.7252,3161014.3174,171998,2001/08/27 00:00:00+00,,,0.5,"Lido Key; SW of",27.30009,-82.6203,Karenia brevis,0,HABW010827-815
-9190986.8906,3166123.8818,171999,2001/08/27 00:00:00+00,,,20,ECO00,27.34087,-82.56404,Karenia brevis,0,HABW010827-816
-9190986.8906,3166123.8818,172000,2001/08/27 00:00:00+00,,,0.5,ECO00,27.34087,-82.56404,Karenia brevis,0,HABW010827-817
-9191928.6535,3160176.2675,172001,2001/08/28 00:00:00+00,,,0.5,Big Sarasota Pass ,27.2934,-82.5725,Karenia brevis,0,HABW010828-801
-9193030.3825,3165162.7192,172002,2001/08/28 00:00:00+00,,,0.5,"New Pass; Sarasota",27.3332,-82.582397,Karenia brevis,0,HABW010828-802
-9204786.0547,3178949.5552,172003,2001/08/28 00:00:00+00,,,0.5,Longboat Pass (Sarasota Bay) ,27.443167,-82.688,Karenia brevis,0,HABW010828-803
-9210875.2309,3191025.8026,172004,2001/08/28 00:00:00+00,,,0.5,"Anna Maria Island; North end ",27.5394,-82.7427,Karenia brevis,0,HABW010828-804
-9210018.0708,3199933.9325,172005,2001/08/28 00:00:00+00,,,0.5,"Mullet Key; SW tip of (Lower Tampa Bay) ",27.610333,-82.735,Karenia brevis,0,HABW010828-805
-9210556.0779,3206489.0128,172006,2001/08/28 00:00:00+00,,,0.5,Mullet Key Bridge (Bunces Pass) ,27.6625,-82.739833,Karenia brevis,0,HABW010828-806
-9207624.7017,3201299.1752,172007,2001/08/28 00:00:00+00,17:55,GMT,0.5,Mullet Key ,27.6212,-82.7135,Karenia brevis,0,HABW010828-807
-9215327.8992,3221642.4994,172008,2001/08/28 00:00:00+00,16:40,GMT,0.5,"Johns Pass; W of",27.783,-82.782699,Karenia brevis,0,HABW010828-808
-9220738.1377,3226600.8889,172009,2001/08/28 00:00:00+00,16:15,GMT,0.5,Redington Pier  ,27.8224,-82.8313,Karenia brevis,0,HABW010828-809
-9220804.9294,3246137.3505,172010,2001/08/28 00:00:00+00,15:25,GMT,0.5,Clearwater Pier 60 ,27.9775,-82.8319,Karenia brevis,0,HABW010828-810
-9156801.7882,3074985.9644,172011,2001/08/28 00:00:00+00,15:52,GMT,10,CFIC3,26.61125,-82.25695,Karenia brevis,3000,HABW010828-811
-9156801.7882,3074985.9644,172012,2001/08/28 00:00:00+00,15:52,GMT,20,CFIC3,26.61125,-82.25695,Karenia brevis,0,HABW010828-812
-9156801.7882,3074985.9644,172013,2001/08/28 00:00:00+00,15:52,GMT,0.5,CFIC3,26.61125,-82.25695,Karenia brevis,11000,HABW010828-813
-9155863.3649,3075211.3278,172014,2001/08/28 00:00:00+00,12:31,GMT,10,CFPC3,26.61306,-82.24852,Karenia brevis,41000,HABW010828-814
-9155863.3649,3075211.3278,172015,2001/08/28 00:00:00+00,12:31,GMT,20,CFPC3,26.61306,-82.24852,Karenia brevis,20000,HABW010828-815
-9155863.3649,3075211.3278,172016,2001/08/28 00:00:00+00,12:31,GMT,0.5,CFPC3,26.61306,-82.24852,Karenia brevis,402000,HABW010828-816
-9156402.1512,3075355.7615,172017,2001/08/28 00:00:00+00,17:15,GMT,10,CFIT2,26.61422,-82.25336,Karenia brevis,0,HABW010828-817
-9156402.1512,3075355.7615,172018,2001/08/28 00:00:00+00,17:15,GMT,20,CFIT2,26.61422,-82.25336,Karenia brevis,0,HABW010828-818
-9156402.1512,3075355.7615,172019,2001/08/28 00:00:00+00,17:15,GMT,0.5,CFIT2,26.61422,-82.25336,Karenia brevis,0,HABW010828-819
-9300928.914,3148481.4044,172020,2001/08/28 00:00:00+00,20:44,GMT,0.5,ECOHAB synoptic station 10,27.2,-83.551666,Karenia brevis,0,HABW010828-820
-9300928.914,3148481.4044,172021,2001/08/28 00:00:00+00,20:44,GMT,40,ECOHAB synoptic station 10,27.2,-83.551666,Karenia brevis,0,HABW010828-821
-9291643.0874,3153232.0412,172022,2001/08/28 00:00:00+00,19:06,GMT,0.5,ECOHAB synoptic station 9,27.23795,-83.46825,Karenia brevis,0,HABW010828-822
-9273023.0101,3162696.332,172023,2001/08/28 00:00:00+00,18:45,GMT,0.5,ECOHAB synoptic station 7,27.313516,-83.300983,Karenia brevis,0,HABW010828-823
-9273023.0101,3162696.332,172024,2001/08/28 00:00:00+00,18:45,GMT,30,ECOHAB synoptic station 7,27.313516,-83.300983,Karenia brevis,0,HABW010828-824
-9254408.4988,3172217.346,172025,2001/08/28 00:00:00+00,17:20,GMT,0.5,ECOHAB synoptic station 5,27.389483,-83.133766,Karenia brevis,0,HABW010828-825
-9254408.4988,3172217.346,172026,2001/08/28 00:00:00+00,17:20,GMT,25,ECOHAB synoptic station 5,27.389483,-83.133766,Karenia brevis,0,HABW010828-826
-9235771.835,3181749.0431,172027,2001/08/28 00:00:00+00,15:52,GMT,0.5,ECOHAB synoptic station 3,27.465483,-82.96635,Karenia brevis,0,HABW010828-827
-9235771.835,3181749.0431,172028,2001/08/28 00:00:00+00,15:52,GMT,13,ECOHAB synoptic station 3,27.465483,-82.96635,Karenia brevis,0,HABW010828-828
-9217253.8377,3191310.2895,172029,2001/08/28 00:00:00+00,14:10,GMT,0.5,ECOHAB synoptic station 1,27.541666,-82.8,Karenia brevis,1000,HABW010828-829
-9192529.7788,3164962.2243,172030,2001/08/29 00:00:00+00,19:00,GMT,0.5,Bay Dock (Sarasota Bay)  ,27.3316,-82.5779,Karenia brevis,0,HABW010829-801
-9192694.5316,3165231.64,172031,2001/08/29 00:00:00+00,19:00,GMT,0.5,New Pass Dock (Sarasota Bay)  ,27.33375,-82.57938,Karenia brevis,0,HABW010829-802
-9153367.248,3059511.6432,172032,2001/08/29 00:00:00+00,01:32,GMT,0.5,ECOHAB synoptic station 70A,26.4869,-82.226097,Karenia brevis,0,HABW010829-803
-9376038.0669,3067231.151,172033,2001/08/29 00:00:00+00,02:55,GMT,0.5,ECOHAB synoptic station 13,26.54895,-84.226383,Karenia brevis,0,HABW010829-804
-9376038.0669,3067231.151,172034,2001/08/29 00:00:00+00,02:55,GMT,30,ECOHAB synoptic station 13,26.54895,-84.226383,Karenia brevis,0,HABW010829-805
-9159122.9109,3068855.2049,172035,2001/08/29 00:00:00+00,00:40,GMT,0.5,ECOHAB synoptic station 71A,26.562,-82.277801,Karenia brevis,4000,HABW010829-806
-9357683.3753,3076872.4039,172036,2001/08/29 00:00:00+00,06:16,GMT,0.5,ECOHAB synoptic station 15,26.6264,-84.0615,Karenia brevis,0,HABW010829-807
-9162785.0995,3077980.6014,172037,2001/08/29 00:00:00+00,23:44,GMT,0.5,ECOHAB synoptic station 72A,26.635299,-82.310699,Karenia brevis,14000,HABW010829-808
-9338486.3291,3085022.8301,172038,2001/08/29 00:00:00+00,08:00,GMT,0.5,ECOHAB synoptic station 17,26.691833,-83.88905,Karenia brevis,0,HABW010829-809
-9163619.9957,3087473.4934,172039,2001/08/29 00:00:00+00,22:55,GMT,0.5,ECOHAB synoptic station 73A,26.7115,-82.318199,Karenia brevis,24000,HABW010829-810
-9320098.1304,3094686.5101,172040,2001/08/29 00:00:00+00,09:35,GMT,0.5,ECOHAB synoptic station 19,26.769366,-83.723866,Karenia brevis,0,HABW010829-811
-9320098.1304,3094686.5101,172041,2001/08/29 00:00:00+00,09:35,GMT,65,ECOHAB synoptic station 19,26.769366,-83.723866,Karenia brevis,0,HABW010829-812
-9165306.5973,3096897.67,172042,2001/08/29 00:00:00+00,22:02,GMT,0.5,ECOHAB synoptic station 74A,26.787099,-82.33335,Karenia brevis,520000,HABW010829-813
-9301904.852,3104745.6945,172043,2001/08/29 00:00:00+00,11:18,GMT,0.5,ECOHAB synoptic station 21,26.850016,-83.560433,Karenia brevis,0,HABW010829-814
-9301904.852,3104745.6945,172044,2001/08/29 00:00:00+00,11:18,GMT,50,ECOHAB synoptic station 21,26.850016,-83.560433,Karenia brevis,0,HABW010829-815
-9175954.3066,3106328.3759,172045,2001/08/29 00:00:00+00,23:20,GMT,0.5,ECOHAB synoptic station 75,26.8627,-82.429,Karenia brevis,13000,HABW010829-816
-9175954.3066,3106328.3759,172046,2001/08/29 00:00:00+00,23:20,GMT,7,ECOHAB synoptic station 75,26.8627,-82.429,Karenia brevis,10000,HABW010829-817
-9171301.0406,3106752.6506,172047,2001/08/29 00:00:00+00,21:06,GMT,0.5,ECOHAB synoptic station 75A,26.8661,-82.387199,Karenia brevis,2000000,HABW010829-818
-9283700.4417,3114853.7526,172048,2001/08/29 00:00:00+00,13:06,GMT,0.5,ECOHAB synoptic station 23,26.931,-83.3969,Karenia brevis,0,HABW010829-819
-9283700.4417,3114853.7526,172049,2001/08/29 00:00:00+00,13:06,GMT,45,ECOHAB synoptic station 23,26.931,-83.3969,Karenia brevis,0,HABW010829-820
-9180295.7667,3115727.8016,172050,2001/08/29 00:00:00+00,22:45,GMT,0.5,ECOHAB synoptic station 76,26.938,-82.468,Karenia brevis,0,HABW010829-821
-9176599.8483,3115802.7226,172051,2001/08/29 00:00:00+00,20:02,GMT,0.5,ECOHAB synoptic station 76A,26.9386,-82.434799,Karenia brevis,0,HABW010829-822
-9265484.7882,3124991.8123,172052,2001/08/29 00:00:00+00,14:44,GMT,0.5,ECOHAB synoptic station 25,27.012166,-83.233266,Karenia brevis,0,HABW010829-823
-9265484.7882,3124991.8123,172053,2001/08/29 00:00:00+00,14:44,GMT,40,ECOHAB synoptic station 25,27.012166,-83.233266,Karenia brevis,0,HABW010829-824
-9181497.6833,3125183.4874,172054,2001/08/29 00:00:00+00,19:11,GMT,0.5,ECOHAB synoptic station 77A,27.0137,-82.478797,Karenia brevis,0,HABW010829-825
-9185995.6586,3134970.5178,172055,2001/08/29 00:00:00+00,18:19,GMT,0.5,ECOHAB synoptic station 78A,27.091999,-82.519203,Karenia brevis,0,HABW010829-826
-9189747.0141,3144314.1933,172056,2001/08/29 00:00:00+00,17:30,GMT,0.5,ECOHAB synoptic station 79A,27.1667,-82.552902,Karenia brevis,0,HABW010829-827
-9228964.6481,3145271.4156,172057,2001/08/29 00:00:00+00,17:51,GMT,0.5,ECOHAB synoptic station 29,27.17435,-82.9052,Karenia brevis,0,HABW010829-828
-9228964.6481,3145271.4156,172058,2001/08/29 00:00:00+00,17:52,GMT,30,ECOHAB synoptic station 29,27.17435,-82.9052,Karenia brevis,0,HABW010829-829
-9219827.099,3150369.3227,172059,2001/08/29 00:00:00+00,18:44,GMT,0.5,ECOHAB synoptic station 30,27.215083,-82.823116,Karenia brevis,0,HABW010829-830
-9219827.099,3150369.3227,172060,2001/08/29 00:00:00+00,18:44,GMT,15,ECOHAB synoptic station 30,27.215083,-82.823116,Karenia brevis,0,HABW010829-831
-9196092.1138,3153651.4769,172061,2001/08/29 00:00:00+00,16:41,GMT,0.5,ECOHAB synoptic station 80A,27.2413,-82.609901,Karenia brevis,0,HABW010829-832
-9201578.1609,3160501.9611,172062,2001/08/29 00:00:00+00,19:50,GMT,0.5,ECOHAB synoptic station 32,27.296,-82.659183,Karenia brevis,0,HABW010829-833
-9201412.9628,3172871.3118,172063,2001/08/29 00:00:00+00,15:46,GMT,0.5,ECOHAB synoptic station 81A,27.394699,-82.657699,Karenia brevis,0,HABW010829-834
-9207569.042,3172658.2931,172064,2001/08/29 00:00:00+00,15:03,GMT,0.5,ECOHAB synoptic station 82,27.393,-82.713,Karenia brevis,1000,HABW010829-835
-9212244.4606,3181939.3676,172065,2001/08/29 00:00:00+00,13:55,GMT,0.5,ECOHAB synoptic station 83,27.467,-82.755,Karenia brevis,0,HABW010829-836
-9106635.6597,3015393.0375,172066,2001/08/30 00:00:00+00,,,0.5,Naples Pier  ,26.13163,-81.8063,Karenia brevis,0,HABW010830-801
-9107815.6463,3024778.6725,172067,2001/08/30 00:00:00+00,,,0.5,Seagate  ,26.2073,-81.8169,Karenia brevis,0,HABW010830-802
-9108580.4112,3030543.0625,172068,2001/08/30 00:00:00+00,,,0.5,Vanderbilt Beach ,26.25375,-81.82377,Karenia brevis,0,HABW010830-803
-9109964.1125,3036868.5487,172069,2001/08/30 00:00:00+00,,,0.5,Lely Barefoot Beach ,26.3047,-81.8362,Karenia brevis,0,HABW010830-804
-9165512.2044,3031281.6169,172070,2001/08/30 00:00:00+00,,,0.5,Naples offshore,26.2597,-82.335197,Karenia brevis,67000,HABW010830-805
-9177467.8064,3033367.1513,172071,2001/08/30 00:00:00+00,,,0.5,Naples offshore,26.2765,-82.442596,Karenia brevis,2240000,HABW010830-806
-9187197.3525,3036595.2352,172072,2001/08/30 00:00:00+00,,,0.5,Naples offshore,26.302499,-82.529998,Karenia brevis,4000,HABW010830-807
-9150050.2611,3067797.371,172073,2001/08/30 00:00:00+00,,,0.5,Redfish Pass (Pine Island Sound) ,26.5535,-82.1963,Karenia brevis,17000,HABW010830-808
-9152799.8525,3074730.7228,172074,2001/08/30 00:00:00+00,,,0.5,Captiva Pass ,26.6092,-82.221,Karenia brevis,51000,HABW010830-809
-9152688.6443,3079475.2294,172075,2001/08/30 00:00:00+00,,,0.5,"Pine isl Sound; mkr 57 ICW",26.6473,-82.220001,Karenia brevis,28000,HABW010830-810
-9156952.0695,3087498.4171,172076,2001/08/30 00:00:00+00,,,0.5,Boca Grande Pass ,26.7117,-82.2583,Karenia brevis,105000,HABW010830-811
-9153578.6437,3090938.1902,172077,2001/08/30 00:00:00+00,,,0.5,"Gasparilla Sound; mkr 1; East of",26.739299,-82.227996,Karenia brevis,12000,HABW010830-812
-9154172.4218,3094354.1116,172078,2001/08/30 00:00:00+00,,,0.5,"Devilfish Key; Gasparilla Sound ",26.7667,-82.23333,Karenia brevis,3000,HABW010830-813
-9159423.3622,3100522.959,172079,2001/08/30 00:00:00+00,,,0.5,Gasparilla Pass ,26.816167,-82.2805,Karenia brevis,920000,HABW010830-814
-9159423.3622,3100522.959,172080,2001/08/30 00:00:00+00,,,0.5,Gasparilla Pass ,26.816167,-82.2805,Karenia brevis,113000,HABW010830-815
-9156317.5484,3100552.022,172081,2001/08/30 00:00:00+00,,,0.5,"Catfish Creek; mouth of (Gasparilla Sound) ",26.8164,-82.2526,Karenia brevis,4640000,HABW010830-816
-9160413.883,3078715.3793,172082,2001/08/30 00:00:00+00,,,0.8,PPRT 06,26.641199,-82.289398,Karenia brevis,667,HABW010830-817
-9165434.9487,3090751.3424,172083,2001/08/30 00:00:00+00,,,0.8,PPRT 05,26.7378,-82.334503,Karenia brevis,50000,HABW010830-818
-9168217.268,3099766.2211,172084,2001/08/30 00:00:00+00,,,1.9,PPRT 04,26.8101,-82.359497,Karenia brevis,24000,HABW010830-819
-9169542.0813,3104119.7333,172085,2001/08/30 00:00:00+00,,,0.9,PPRT 03,26.844999,-82.371398,Karenia brevis,1170000,HABW010830-820
-9170555.3113,3108412.4357,172086,2001/08/30 00:00:00+00,,,0.7,PPRT 02,26.8794,-82.3805,Karenia brevis,1070000,HABW010830-821
-9167839.227,3110709.0017,172087,2001/08/30 00:00:00+00,,,7.6,PPRT 01,26.8978,-82.356101,Karenia brevis,43300,HABW010830-822
-9167839.227,3110709.0017,172088,2001/08/30 00:00:00+00,,,0.8,PPRT 01,26.8978,-82.356101,Karenia brevis,5000000,HABW010830-823
-9169809.6933,3116189.6959,172089,2001/08/30 00:00:00+00,,,1.2,PPRT 10,26.941699,-82.373802,Karenia brevis,10600000,HABW010830-824
-9173639.1951,3122734.6414,172090,2001/08/30 00:00:00+00,,,1,PPRT 09,26.9941,-82.408203,Karenia brevis,17850000,HABW010830-825
-9176444.4463,3122797.1067,172091,2001/08/30 00:00:00+00,,,0.8,PPRT 07,26.9946,-82.433403,Karenia brevis,667,HABW010830-826
-9174162.2854,3123996.3685,172092,2001/08/30 00:00:00+00,,,20,PPRT 08,27.004199,-82.412902,Karenia brevis,6000,HABW010830-827
-9174162.2854,3123996.3685,172093,2001/08/30 00:00:00+00,,,0.9,PPRT 08,27.004199,-82.412902,Karenia brevis,4300000,HABW010830-828
-9192529.7788,3164962.2243,172094,2001/08/30 00:00:00+00,14:15,GMT,0.5,Bay Dock (Sarasota Bay)  ,27.3316,-82.5779,Karenia brevis,0,HABW010830-829
-9192694.5316,3165231.64,172095,2001/08/30 00:00:00+00,14:15,GMT,0.5,New Pass Dock (Sarasota Bay)  ,27.33375,-82.57938,Karenia brevis,0,HABW010830-830
-9254178.5128,3007344.3721,172096,2001/08/30 00:00:00+00,15:41,GMT,0.5,ECOHAB synoptic station 40,26.0667,-83.1317,Karenia brevis,0,HABW010830-831
-9254178.5128,3007344.3721,172097,2001/08/30 00:00:00+00,15:41,GMT,45,ECOHAB synoptic station 40,26.0667,-83.1317,Karenia brevis,0,HABW010830-832
-9234994.3797,3015141.3328,172098,2001/08/30 00:00:00+00,14:04,GMT,0.5,ECOHAB synoptic station 42,26.1296,-82.959366,Karenia brevis,0,HABW010830-833
-9234994.3797,3015141.3328,172099,2001/08/30 00:00:00+00,14:04,GMT,35,ECOHAB synoptic station 42,26.1296,-82.959366,Karenia brevis,0,HABW010830-834
